CPU only time (ns): 1.6997e+10
PIM only time (ns): 1.45678e+10
Reuse offloading time (ns): 1.47849e+10 = CPU 8.74907e+08 + PIM 8.74699e+09 + REUSE 5.16302e+09 + SWITCH 3.17391e+09
============================================================
  BBLID  Decision            CPU            PIM     difference          Hash(hi)          Hash(lo)
   1972         C       0.333333             55       -54.6667  9af781454b6e9801  c28ef719e867d6cd
   1973         C        267.333            200         67.333  9af9afb5fac0b8d9  83be2881c896090a
   1974         C             14           1281          -1267  9b43b056f4027352  f7f611099c4cb46c
   1975         P    2.60656e+07    2.25084e+07     3.5572e+06  9b612849cc2bdc73  ca15a8139895dc7d
   1976         C              4             68            -64  9b718ea7133711c2  dc3be9f3c4b274b1
   1977         C        69.6666            199       -129.333  9b7322689496c1da  f60f8e842c55c377
   1978         C        785.999            240        545.999  9b9bde2b338b6c02  316727d578d1ba2f
   1979         C        68.9999            128       -59.0001  9bb598ddba558c03  20e96474ca0ca6fc
   1980         C              3            145           -142  9bc83f8f59ccee67  2ea89b6f51f229d9
   1981         C        1490.33           1526         -35.67  9bcfe6c20d6cc632  04eadb1b6893044b
   1982         P        229.333            210         19.333  9bd723342ecc06a0  942a339db1efa12d
   1983         P    4.14472e+07    3.98592e+07      1.588e+06  9bf15f2104b66ca3  8328be419d794c3a
   1984         C         237005         259880         -22875  9bf3a8811b109340  91049a23d3d29530
   1985         C        6062.33           2940        3122.33  9bfec3220ff2e040  9b502839d28a9510
   1986         C        4958.66           6126       -1167.34  9c0f8caa4318385e  d0b79181a265cbf8
   1987         P    1.23665e+07    2.99948e+06    9.36702e+06  9c2aeae46e8ef4ba  ea86e094d604bf85
   1988         C             39            162           -123  9c3050b9d5f59393  23cd5c02faf861a1
   1989         C        1.33333             16       -14.6667  9c70e1dbd51f203d  b0d1462faeadccf7
   1990         C             25           1341          -1316  9cb56ead6cb46913  225e75b9a54ad02a
   1991         C        1348.67          98043       -96694.3  9cb85553682a0d6a  4ca9095ad9f2b430
   1992         C           1313           3342          -2029  9ce4aa1edbed1a58  ce13ea781de56313
   1993         C       0.666666             61       -60.3333  9ced2fa5ebfe6e3a  d9f9164fc188b336
   1994         P         727403     2.9613e+06    -2.2339e+06  9d198e167377ff88  bd45482c6ab8fefd
   1995         P            155            231            -76  9d2612166c40e941  5735c3b7d0c2e0dc
   1996         C            219           1245          -1026  9d3e0e439df70e1a  f7731c70a6b66156
   1997         C    4.89076e+06    8.77022e+07   -8.28114e+07  9d4449ba45f482a6  0bbafcb6758f23b2
   1998         C        1539.33           3030       -1490.67  9d54039be4fc4e5d  24a6ab4f33f9f18c
   1999         C        61.9999            432           -370  9d9b034a91025ee5  56e4cf000fe0ad59
   2000         C       0.666666             10       -9.33333  9da8d468cf0f3c47  edb5a1a8c3e4bfd9
   2001         C        713.666            505        208.666  9da907e097771b64  bd78e9d5b7447004
   2002         C        86.9999            353           -266  9ddb27af5c17f371  1a6c459fe74ed644
   2003         C         114768         682113        -567345  9df311b3f249b455  e9f056d661acf226
   2004         P    1.11917e+06         582325         536845  9df6850d53061a51  eecdc78bca7f127a
   2005         C    5.30764e+06    5.53808e+07   -5.00732e+07  9e0815b8ae58b2e7  784afc728fce32f2
   2006         C        8.99999            205           -196  9e2a2dc1e6bb6beb  cbdbd895444ff0a8
   2007         C        2719.33          14302       -11582.7  9e2f50540d3aa8dc  0bde088ac0b4b3b5
   2008         C             16            290           -274  9e304a31a5c8d113  80f0bc9e57f303e3
   2009         C        306.666           2104       -1797.33  9e3f1aa85d4e387e  dd4c667644dcdf19
   2010         P    5.09601e+06    3.43454e+06    1.66147e+06  9e8e1ab501ebd1dc  e011adef6fbe0fd5
   2011         P        127.667           2808       -2680.33  9e95d8480a8e2b8a  754f0bdffe83ceb9
   2012         C        208.666           1529       -1320.33  9ea2b90ec456f3fa  3fb267a14f24ae55
   2013         C        74.9999             55        19.9999  9ecd34c4cf6c5074  c86b8619d51997ea
   2014         P        628.999           4578          -3949  9ed4c0c55613f473  0ab9badd27249bae
   2015         C        2290.33          13283       -10992.7  9f00395dd9a9a2d3  5b8ff41eb7bbc27c
   2016         C        1.66667             20       -18.3333  9f00ac9038916d1b  a6e5907937767fd3
   2017         C        10.6667            896       -885.333  9f08dcf6497f9566  ddf705254bf70b89
   2018         P    1.48308e+06         572928         910152  9f221edd8d0367e4  4fdb9e19e4048f2c
   2019         P         147102         721916        -574814  9f6786537da5415e  b2b82412de1a330c
   2020         P            163             96             67  9f8443591900cd8c  beddbae4272fcd9d
   2021         C        607.333           9266       -8658.67  9fb1c026ab526c1d  93508db454f89f85
   2022         C        10.6667           1890       -1879.33  9fd8741db22d6144  5b64dd0cab20d876
   2023         C        56.3333           2359       -2302.67  9fdbbb0ae2ce53f4  c14ccf8bf423a20a
   2024         P            153            131             22  9ff87fcddcd61a54  8b4e6207761486a7
   2025         C        258.333           1216       -957.667  a01109cfc460d4bf  4543e7cb987e19ee
   2026         P        702.666            575        127.666  a0164f8092362e6d  06ac0d443d618de9
   2027         C              2            341           -339  a01e40dd606a8d26  45b2f287dffcc1be
   2028         C        1285.33          38784       -37498.7  a036e58aa3d221b4  0633b2b3bdb22c19
   2029         C        248.666           2380       -2131.33  a03f2f8f4bc74b3c  295bc48d0da3a3f2
   2030         C            178            735           -557  a045d8592e1e42ad  0cc8a5e07da87cf8
   2031         P         140000         232428         -92428  a04b513f17f71909  2f07e25787afe342
   2032         C        710.999           1097       -386.001  a05bd77e8b29e96a  042a0d5a2788539e
   2033         P         199632    4.19778e+06   -3.99815e+06  a063d9b18844838a  aca92a4793d8e3a5
   2034         C        7.99999            314           -306  a06405c2c3fdc869  d62886514c00eba9
   2035         P        28004.6         152846        -124841  a06460a9024b6004  5d0c11a244bccc71
   2036         C           2465          19509         -17044  a068ee6db4d65ea7  9b6e3788f607297f
   2037         C        152.667           6288       -6135.33  a06feed39166fa6c  d1213ad50ec83cc4
   2038         C             35           2347          -2312  a077081b2a6c16b0  643c009d508a6da7
   2039         C        227.333            464       -236.667  a080172d94592347  7a95136bd71b2ca7
   2040         P        133.333           4394       -4260.67  a09082dbd8e2aafe  d32e86ddd37ff0ee
   2041         C        9728.32          63739       -54010.7  a097c950ea98635f  8871a74665cfce0e
   2042         C        253.333             48        205.333  a0af81015d102daa  a5c2e02a41b63e5f
   2043         P        109.667           2144       -2034.33  a0eb3f48e2332314  fd5a2d3d9d761a1d
   2044         C            432            748           -316  a112bac4be9da508  aa082ccf382ba18d
   2045         C        936.666           1571       -634.334  a11947220112a4d3  83b6cbe0fad100f6
   2046         C        3.33333            276       -272.667  a11cce10f7d18813  694d557be785bb70
   2047         C        7.66666            184       -176.333  a1220818c0d470b2  35b2f474ca4ef9c4
   2048         P        609.666            175        434.666  a13b7dfc5f42bb53  9a5496dbba319207
   2049         P        510.999            140        370.999  a13bc9e1a8f0f943  cd30ae137ecee586
   2050         C        63.9999             94       -30.0001  a14867c60fd62498  21d7e16610d6a7e9
   2051         C        126.667            135         -8.333  a14c3691ab95ee65  0a8843cfd7dc716c
   2052         C        505.999           2028          -1522  a1563278fa22f379  75c6d173504f8ba8
   2053         C        72.9999           3155          -3082  a1654b4f031e6ab5  40e6e513dafa63e3
   2054         C        250.666           1957       -1706.33  a174f72e8514f7b4  c92d254ea33df135
   2055         C        26.3333            361       -334.667  a17c224f4347a349  16147a31a00a9fa9
   2056         C        25.6666           1176       -1150.33  a1a099f1b064efba  0aad648f7c57492a
   2057         P    6.05658e+06         880298    5.17628e+06  a1a57e141bfede96  7008821a55141863
   2058         C        206.333            391       -184.667  a1ade5fa2d281971  b022ac4769e9cbac
   2059         C            126            140            -14  a1b6711dab962d4d  453f0fae1a0b07d3
   2060         C        199.333            670       -470.667  a1b95e84ce6313cc  faa8a32ec4e55c23
   2061         C        35.3333           1680       -1644.67  a1bcc80f99eee1f2  f337b4cc8fdb1fd0
   2062         P        195.333            284        -88.667  a1d654b7a7f5e1f7  1e3fe1c430717bba
   2063         C              3            135           -132  a1d6dfa3c7da0e4f  ddcb27399dc30bd4
   2064         C            328            256             72  a1dfbdb107fd37da  9feff48acbdbc591
   2065         P    3.32966e+06     2.2918e+06    1.03786e+06  a1f15eaa3e0bf5bc  657905c32007db08
   2066         C        1129.67           1147         -17.33  a1f212a4968b2cdc  e3604d27b9bc8c1b
   2067         C             11            255           -244  a209f04a71c1b4c9  7f5f029ef42e073e
   2068         P    4.61708e+06    5.38056e+06        -763480  a20f03094f6c30ba  9380c7f89f75ecf8
   2069         C              3           1364          -1361  a231843707a9d8f4  6191b1e79fccae87
   2070         P    3.17928e+06    1.57447e+06    1.60481e+06  a24686545236cc57  59bc3bad930b506e
   2071         C        1469.67           7480       -6010.33  a248a9c0d3977163  d2dd811db3c78982
   2072         C        1.33333             74       -72.6667  a24f2b140af5afc2  d45a4927746e426c
   2073         P    7.74944e+06    3.67472e+06    4.07472e+06  a28d992529fc4cf9  94799287124b04a0
   2074         C        655.999            988       -332.001  a296341a29378b9d  cfab9abb9c642518
   2075         C        171.666            187        -15.334  a29928bd470079c9  a85b56fbca7cffde
   2076         C    1.83692e+06    3.32928e+07   -3.14559e+07  a29c43d71c96bb0b  7793a812b7a3a431
   2077         C        4.33333            549       -544.667  a2b0b8403b871977  96faad5055a90b1e
   2078         C        6.33333             32       -25.6667  a2b2c246385adc6c  131960315f0b6887
   2079         C       0.333333              4       -3.66667  a2d8ae354bc18cea  1dea8a6b430d2fdb
   2080         C        10.6667            944       -933.333  a2d92ebd675206de  1066be53c3123e0b
   2081         C        206.333            776       -569.667  a2f6e593807ffdbd  5b44f7718a358d88
   2082         C        1.33333            107       -105.667  a30087520c2a02f1  cac45c8a0a4bfa8d
   2083         P    1.69927e+06         936352         762918  a300d6381532184a  fcd5ea307ed4631a
   2084         C        435.333           2617       -2181.67  a3046d2a09cfd1c9  e160160174a2f08f
   2085         C        1.66667             55       -53.3333  a30ffe49ae62b37a  071dc44800e27434
   2086         C        106.667            943       -836.333  a31858402d96368c  5dd731f5e9a8508d
   2087         C        92.9999           1016           -923  a31bc6cb6bf3b137  c482369eef36fff5
   2088         P    1.61192e+06    3.19301e+07   -3.03182e+07  a31be6261c9334a7  d2987a7b8021a27a
   2089         C       0.666666              5       -4.33333  a32279b0011c361f  d4c0d8fd8c1bde9d
   2090         P    1.61224e+06         405489    1.20675e+06  a3476e487bb2da53  88b3ef643083ccae
   2091         C        64.9999            195           -130  a34edff115c3a510  91676e1755b49f7b
   2092         P         431248          41517         389731  a3704901724cd5ec  9da4994e4df04a83
   2093         C        3596.66           2242        1354.66  a374477e9ec2793b  7dd7d52d6e6a46c9
   2094         P    3.28292e+07    3.19201e+07         909100  a38db481516411c3  5e09f546c7e01d98
   2095         C        1133.33           6820       -5686.67  a395c0eab539ae11  d81f16ed99477d62
   2096         P        430.333            600       -169.667  a39cad93c013f795  74592c75f1e25035
